lookback,exit_lookback,atr_stop_mult,score
31,9,1.0,6.368966049804695
31,9,2.0,6.368966049804695
31,9,3.0,6.368966049804695
31,9,4.0,6.368966049804695
31,9,5.0,6.368966049804695
33,2,1.0,10.649993475647006
33,2,2.0,10.649993475647006
33,2,3.0,10.649993475647006
33,2,4.0,10.649993475647006
33,2,5.0,10.649993475647006
33,3,1.0,9.009906674499543
33,3,2.0,9.009906674499543
33,3,3.0,9.009906674499543
33,3,4.0,9.009906674499543
33,3,5.0,9.009906674499543
33,4,1.0,8.605353397827184
33,4,2.0,8.605353397827184
33,4,3.0,8.605353397827184
33,4,4.0,8.605353397827184
33,4,5.0,8.605353397827184
33,5,1.0,7.144079169921916
33,5,2.0,7.144079169921916
33,5,3.0,7.144079169921916
33,5,4.0,7.144079169921916
33,5,5.0,7.144079169921916
33,6,1.0,6.992151616210976
33,6,2.0,6.992151616210976
33,6,3.0,6.992151616210976
33,6,4.0,6.992151616210976
33,6,5.0,6.992151616210976
33,7,1.0,7.594579052734407
33,7,2.0,7.594579052734407
33,7,3.0,7.594579052734407
33,7,4.0,7.594579052734407
33,7,5.0,7.594579052734407
33,8,1.0,6.58337512695316
33,8,2.0,6.58337512695316
33,8,3.0,6.58337512695316
33,8,4.0,6.58337512695316
33,8,5.0,6.58337512695316
33,9,1.0,6.758974082031273
33,9,2.0,6.758974082031273
33,9,3.0,6.758974082031273
33,9,4.0,6.758974082031273
33,9,5.0,6.758974082031273
35,2,1.0,12.266729628906269
35,2,2.0,12.266729628906269
35,2,3.0,12.266729628906269
35,2,4.0,12.266729628906269
35,2,5.0,12.266729628906269
35,3,1.0,10.777275472106957
35,3,2.0,10.777275472106957
35,3,3.0,10.777275472106957
35,3,4.0,10.777275472106957
35,3,5.0,10.777275472106957
35,4,1.0,10.258125154113786
35,4,2.0,10.258125154113786
35,4,3.0,10.258125154113786
35,4,4.0,10.258125154113786
35,4,5.0,10.258125154113786
35,5,1.0,8.55253700531006
35,5,2.0,8.55253700531006
35,5,3.0,8.55253700531006
35,5,4.0,8.55253700531006
35,5,5.0,8.55253700531006
35,6,1.0,8.398410234375024
35,6,2.0,8.398410234375024
35,6,3.0,8.398410234375024
35,6,4.0,8.398410234375024
35,6,5.0,8.398410234375024
35,7,1.0,9.120977941284183
35,7,2.0,9.120977941284183
35,7,3.0,9.120977941284183
35,7,4.0,9.120977941284183
35,7,5.0,9.120977941284183
35,8,1.0,7.85997976074219
35,8,2.0,7.85997976074219
35,8,3.0,7.85997976074219
35,8,4.0,7.85997976074219
35,8,5.0,7.85997976074219
35,9,1.0,8.213558744812016
35,9,2.0,8.213558744812016
35,9,3.0,8.213558744812016
35,9,4.0,8.213558744812016
35,9,5.0,8.213558744812016
37,2,1.0,12.313889543151854
37,2,2.0,12.313889543151854
37,2,3.0,12.313889543151854
37,2,4.0,12.313889543151854
37,2,5.0,12.313889543151854
37,3,1.0,10.798993007507324
37,3,2.0,10.798993007507324
37,3,3.0,10.798993007507324
37,3,4.0,10.798993007507324
37,3,5.0,10.798993007507324
37,4,1.0,10.37803016296386
37,4,2.0,10.37803016296386
37,4,3.0,10.37803016296386
37,4,4.0,10.37803016296386
37,4,5.0,10.37803016296386
37,5,1.0,8.854139219970712
37,5,2.0,8.854139219970712
37,5,3.0,8.854139219970712
37,5,4.0,8.854139219970712
37,5,5.0,8.854139219970712
37,6,1.0,8.700012449035658
37,6,2.0,8.700012449035658
37,6,3.0,8.700012449035658
37,6,4.0,8.700012449035658
37,6,5.0,8.700012449035658
37,7,1.0,9.424978858337381
37,7,2.0,9.424978858337381
37,7,3.0,9.424978858337381
37,7,4.0,9.424978858337381
37,7,5.0,9.424978858337381
37,8,1.0,8.341980838317868
37,8,2.0,8.341980838317868
37,8,3.0,8.341980838317868
37,8,4.0,8.341980838317868
37,8,5.0,8.341980838317868
37,9,1.0,8.51516095947265
37,9,2.0,8.51516095947265
37,9,3.0,8.51516095947265
37,9,4.0,8.51516095947265
