lookback,exit_lookback,atr_stop_mult,score
35,8,2.0,2.0860701548810625
35,8,2.5,2.0860701548810625
35,9,1.0,2.3716227495946307
35,9,1.5,2.3716227495946307
35,9,2.0,2.3716227495946307
35,9,2.5,2.3716227495946307
35,10,1.0,3.512252850709557
35,10,1.5,3.512252850709557
35,10,2.0,3.512252850709557
35,10,2.5,3.512252850709557
35,11,1.0,3.650616654367835
35,11,1.5,3.650616654367835
35,11,2.0,3.650616654367835
35,11,2.5,3.650616654367835
35,12,1.0,3.8486851487419553
35,12,1.5,3.8486851487419553
35,12,2.0,3.8486851487419553
35,12,2.5,3.8486851487419553
35,13,1.0,4.106814902906444
35,13,1.5,4.106814902906444
35,13,2.0,4.106814902906444
35,13,2.5,4.106814902906444
35,14,1.0,4.231837976514366
35,14,1.5,4.231837976514366
35,14,2.0,4.231837976514366
35,14,2.5,4.231837976514366
35,15,1.0,3.8863796383534566
35,15,1.5,3.8863796383534566
35,15,2.0,3.8863796383534566
35,15,2.5,3.8863796383534566
35,16,1.0,4.85432984705784
35,16,1.5,4.85432984705784
35,16,2.0,4.85432984705784
35,16,2.5,4.85432984705784
35,17,1.0,3.4766609639021224
35,17,1.5,3.4766609639021224
35,17,2.0,3.4766609639021224
35,17,2.5,3.4766609639021224
35,18,1.0,3.3074712832646855
35,18,1.5,3.3074712832646855
35,18,2.0,3.3074712832646855
35,18,2.5,3.3074712832646855
35,19,1.0,2.640196034717802
35,19,1.5,2.640196034717802
35,19,2.0,2.640196034717802
35,19,2.5,2.640196034717802
40,3,1.0,2.5853944619030598
40,3,1.5,2.5853944619030598
40,3,2.0,2.5853944619030598
40,3,2.5,2.5853944619030598
40,4,1.0,3.6698841793920303
40,4,1.5,3.6698841793920303
40,4,2.0,3.6698841793920303
40,4,2.5,3.6698841793920303
40,5,1.0,2.589370265986282
40,5,1.5,2.589370265986282
40,5,2.0,2.589370265986282
40,5,2.5,2.589370265986282
40,6,1.0,2.5935720210816084
40,6,1.5,2.5935720210816084
40,6,2.0,2.5935720210816084
40,6,2.5,2.5935720210816084
40,7,1.0,2.521460241388428
40,7,1.5,2.521460241388428
40,7,2.0,2.521460241388428
40,7,2.5,2.521460241388428
40,8,1.0,1.8660208732297374
40,8,1.5,1.8660208732297374
40,8,2.0,1.8660208732297374
40,8,2.5,1.8660208732297374
40,9,1.0,2.118993216579634
40,9,1.5,2.118993216579634
40,9,2.0,2.118993216579634
40,9,2.5,2.118993216579634
40,10,1.0,3.733030692061563
40,10,1.5,3.733030692061563
40,10,2.0,3.733030692061563
40,10,2.5,3.733030692061563
40,11,1.0,3.8893623917984392
40,11,1.5,3.8893623917984392
40,11,2.0,3.8893623917984392
40,11,2.5,3.8893623917984392
40,12,1.0,4.076688014111107
40,12,1.5,4.076688014111107
40,12,2.0,4.076688014111107
40,12,2.5,4.076688014111107
40,13,1.0,4.3129191187847296
40,13,1.5,4.3129191187847296
40,13,2.0,4.3129191187847296
40,13,2.5,4.3129191187847296
40,14,1.0,4.436642544714988
40,14,1.5,4.436642544714988
40,14,2.0,4.436642544714988
40,14,2.5,4.436642544714988
40,15,1.0,4.111543320918598
40,15,1.5,4.111543320918598
40,15,2.0,4.111543320918598
40,15,2.5,4.111543320918598
40,16,1.0,5.115598117189678
40,16,1.5,5.115598117189678
40,16,2.0,5.115598117189678
40,16,2.5,5.115598117189678
40,17,1.0,3.709312785994928
40,17,1.5,3.709312785994928
40,17,2.0,3.709312785994928
40,17,2.5,3.709312785994928
40,18,1.0,3.593551096075821
40,18,1.5,3.593551096075821
40,18,2.0,3.593551096075821
40,18,2.5,3.593551096075821
40,19,1.0,2.792444698473761
40,19,1.5,2.792444698473761
40,19,2.0,2.792444698473761
40,19,2.5,2.792444698473761
45,3,1.0,3.013083334473978
45,3,1.5,3.013083334473978
45,3,2.0,3.013083334473978
45,3,2.5,3.013083334473978
45,4,1.0,8.067174168590528
45,4,1.5,8.067174168590528
45,4,2.0,8.067174168590528
45,4,2.5,8.067174168590528
45,5,1.0,3.67317515790881
45,5,1.5,3.67317515790881
45,5,2.0,3.67317515790881
45,5,2.5,3.67317515790881
45,6,1.0,3.79944215503795
45,6,1.5,3.79944215503795
45,6,2.0,3.79944215503795
45,6,2.5,3.79944215503795
45,7,1.0,3.4055038238399806
45,7,1.5,3.4055038238399806
45,7,2.0,3.4055038238399806
45,7,2.5,3.4055038238399806
45,8,1.0,3.1733668114926674
45,8,1.5,3.1733668114926674
45,8,2.0,3.1733668114926674
45,8,2.5,3.1733668114926674
45,9,1.0,3.257485353224436
45,9,1.5,3.257485353224436
45,9,2.0,3.257485353224436
45,9,2.5,3.257485353224436
45,10,1.0,3.939341064603416
45,10,1.5,3.939341064603416
45,10,2.0,3.939341064603416
45,10,2.5,3.939341064603416
45,11,1.0,4.121240917678507
45,11,1.5,4.121240917678507
45,11,2.0,4.121240917678507
45,11,2.5,4.121240917678507
45,12,1.0,4.385735139043597
45,12,1.5,4.385735139043597
45,12,2.0,4.385735139043597
45,12,2.5,4.385735139043597
45,13,1.0,4.736081419964879
